main_module	food_microbiome_metabolic_module	food_microbiome_metabolic_function	food_microbiome_functional_gene	food_microbiome_COG_KO
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol_kinase	F3MP_16_P059_Glycerol_kinase_glpK	COG0554_K00864
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol-3-phosphate_dehydrogenase_aerobic	F3MP_16_P061_Glycerol-3-phosphate_dehydrogenase_anaerobic_glpD	COG0579_K00111
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol-3-phosphate_dehydrogenase_anaerobic	F3MP_16_P062_Glycerol-3-phosphate_dehydrogenase_anaerobic_large_subunit_FAD_NADP-binding_glpA	COG0578_K00111
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol-3-phosphate_dehydrogenase_anaerobic	F3MP_16_P062_Glycerol-3-phosphate_dehydrogenase_anaerobic_membrane_anchor_subunit_glpB	COG3075_K00112
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol-3-phosphate_dehydrogenase_anaerobic	F3MP_16_P062_Glycerol-3-phosphate_dehydrogenase_anaerobic_small_subunit_glpC	COG0247_K00113
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_Glycerol-3-phosphate_oxidase	F3MP_16_P060_Glycerol-3-phosphate_oxidase_glpO	COG0578_K00105_*
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_NADPH-dependent_glycerol-3-phosphate_dehydrogenase	F3MP_16_P064_NADPH-dependent_glycerol-3-phosphate_dehydrogenase_gpsA	COG0240_K00057
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_PTS-dependent_dihydroyacetone_kinase	F3MP_16_P065_PTS-dependent_dihydroyacetone_kinase_ADP-binding_subunit_dhaL	COG1461_K05879
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_PTS-dependent_dihydroyacetone_kinase	F3MP_16_P065_PTS-dependent_dihydroyacetone_kinase_dihydroyacetone-binding_subunit.DhaK_dhaK	COG2376_K05878
F3MP_pyruvate_dissimilation	F3MP_16_glycerol_DHA_catabolism	F3MP_16_PTS-dependent_dihydroyacetone_kinase	F3MP_16_P065_PTS-dependent_dihydroyacetone_kinase_phosphotransferase_subunit_dhaM	COG3412_K05881
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_1-2-Propanediol_dehydrogenase	F3MP_17_P071_Glycerol_1-2-Propanediol_dehydrogenase_gldA	COG0371_K00005_*
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_glyoxalase_I	F3MP_17_P067_Lactoylglutathione_lyase_glyoxalase_I_gloA	COG0346_K01759
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_glyoxalase_II	F3MP_17_P068_Hydroxyacylglutathione_hydrolase_glyoxalase_II_gloB	COG0491_K01069
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_Lactaldehyde_dehydrogenase	F3MP_17_P072_Lactaldehyde_dehydrogenase_lctD	COG1012_K00128_*
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_Methylglyoxal_reductase	F3MP_17_P070_Methylglyoxal_reductase_Lactaldehyde_dehydrogenase_gpr	COG0667_K19265
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_Methylglyoxal_reductase_NAPH-dependent	F3MP_17_P069_Methylglyoxal_reductase_NAPH-dependent_yvgN	4HARE
F3MP_pyruvate_dissimilation	F3MP_17_methylglyoxal_catabolism	F3MP_17_Methylglyoxal_synthase	F3MP_17_P066_Methylglyoxal_synthase_mgsA	COG1803_K01734
F3MP_pyruvate_dissimilation	F3MP_18_mevalonate_catabolism	F3MP_18_Acetyl-CoA:acetoacetyl-CoA_transferase	F3MP_17_P078_Acetyl-CoA:acetoacetyl-CoA_transferase_subunit_alpha_atoD	COG1788_K01034
F3MP_pyruvate_dissimilation	F3MP_18_mevalonate_catabolism	F3MP_18_Acetyl-CoA:acetoacetyl-CoA_transferase	F3MP_17_P078_Acetyl-CoA:acetoacetyl-CoA_transferase_subunit_beta_atoA	COG2057_K01035
F3MP_pyruvate_dissimilation	F3MP_18_mevalonate_catabolism	F3MP_18_Acetyl-CoA_acetyltransferase	F3MP_17_P077_Acetyl-CoA_acetyltransferase_atoB	COG0183_K00626
F3MP_pyruvate_dissimilation	F3MP_18_mevalonate_catabolism	F3MP_18_Hydroxymethylglutaryl-CoA_lyase	F3MP_17_P074_Hydroxymethylglutaryl-CoA_lyase_mvaB	COG0119_K01640
F3MP_pyruvate_dissimilation	F3MP_18_mevalonate_catabolism	F3MP_18_Hydroxymethylglutaryl-coenzyme_A_reductase	F3MP_17_P074_Hydroxymethylglutaryl-coenzyme_A_reductase_mvaA	COG0183_K00054
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate.decarboylase_acyl_carrier_protein_mdcC	COG3052_K13931
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboxylase_5-triphosphoribosyl-3-dephosphocoenzyme-A_synthase_mdcB	COG1767_K13930
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboxylase_Malonyl_CoA-acyl_carrier_protein_transacylase_mdcH	COG0331_K13935
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboxylase_Phosphoribosyl-dephospho-CoA_transferase_mdcG	28INI_K13934
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboxylase_putative_Acyl-transferase_mdcE	COG1835_K11941
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboylase_alpha_subunit_mdcA	COG4670_K13929
F3MP_pyruvate_dissimilation	F3MP_19_malonate_catabolism	F3MP_19_Malonate_decarboxylase	F3MP_17_P075_Malonate_decarboylase_beta.subunit_mdcD	COG4799_K13932
F3MP_pyruvate_dissimilation	F3MP_20_acetoin_degradation	F3MP_20_Acetoin_dehydrogenase	F3MP_20_P076_Acetoin_dehydrogenase_alpha_E1_subunit_acoA	COG1071_K21416
F3MP_pyruvate_dissimilation	F3MP_20_acetoin_degradation	F3MP_20_Acetoin_dehydrogenase	F3MP_20_P076_Acetoin_dehydrogenase_beta_E1_subunit_acoB	COG0022_K21417
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Propionyl-CoA:succinyl-CoA_transferase	F3MP_21_P080_Propionyl-CoA:succinyl-CoA_transferase_scpC	COG0427_K22214
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Methylmalonyl_CoA_epimerase	F3MP_21_P081_Methylmalonyl_CoA_epimerase_mceE	COG0346_K05606
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Methylmalonyl-CoA_mutase	F3MP_21_P082_Methylmalonyl-CoA_mutase_mut	COG1884_K01847
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Methylmalonyl-CoA_mutase	F3MP_21_P082_Methylmalonyl-CoA_mutase_subunitA_mutA	COG1884_K01848
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Methylmalonyl-CoA_mutase	F3MP_21_P082_Methylmalonyl-CoA_mutase_subunitB_mutB	COG2185_K01849
F3MP_pyruvate_dissimilation	F3MP_21_Propionate_production	F3MP_21_Methylmalonyl-CoA_carboxyltransferase	F3MP_21_P083_methylmalonyl-CoA_carboxyltransferase_bccP	COG5016_K03416
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R002_Heme-dependent_catalase_katA	COG0753_K03781
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R002_Heme-dependent_catalase_katE	COG0693_K03781
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R002_Heme-dependent_catalase_katG	COG0376_K03782
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R003_Glutathione_peroxidase_gpo	COG0386_K00432
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R004_NADH_peroxidase_npr	COG0446_K05910
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R005_DyP-type_peroxidase_Class_I_efeB	COG2837_K16301_*
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R005_DyP-type_peroxidase_Class_P_yfeX	COG2837_K07223
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R006_Non-heme_chloroperoxidase_Type_I_cpo	COG2267_K00433
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R006_Non-heme_chloroperoxidase_Type_II_cpo	COG0596_K00433
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Hydrogen_peroxide_peroxidase	F3MR_01_R018_Manganese_dependent_catalase_ydbD	COG3546_K07217
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R007_Organic_hydroperoxide_resistance_protein_ohrA	COG1764
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R008_Alkyl_hydroperoxide_reductase_subunit_C_ahpC	COG0450_K03386
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R008_Alkyl_hydroperoxide_reductase_subunit_F_ahpF	COG3634_K03387
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R009_Alkyl_hydroperoxide_thiol_peroxidase_bcp	COG1225_K03564
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R010_Thiol_peroxidase_tpx	COG2077_K11065
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Organic_hydroperoxide_reductase	F3MR_01_R011_Cytochrome_P450_fatty_acid:hydroperoxide_peroxygenase_cyp152A	COG2124_K15629
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Superoxide_dismutase	F3MR_01_R001_Superoxide_dismutase_Cu-Zn-dependent_sodC	COG2032_K04565
F3MR_redox	F3MR_01_peroxides_metabolism	F3MR_01_Superoxide_dismutase	F3MR_01_R001_Superoxide_dismutase_Fe-Mn-dependent_sodA	COG0605_K04564
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Ferredoxin_reductase_activity	F3MR_02_R021_Ferredoxin-NADP+_reductase_yumC	COG0492_K21567
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Ferredoxin_reductase_activity	F3MR_02_R047_Ferredoxin_I_fer	COG1141_K05337
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Flavodoxin_reductase_activity	F3MR_02_R020_Flavodoxin-Ferredoxin-NADP+_reductase_family1_fpr	COG1018_K00528
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Glutathione_reductase_activity	F3MR_02_R019_Glutathione_reductase_gshR_gor	COG1249_K00383
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_NADH_oxidase_activity	F3MR_02_R017_NADH_oxidase_noxA	COG0446_K17869
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Nitric_oxide_reductase_activity	F3MR_02_R025_Anaerobic_nitric_oxide_flavorubredoxin_norV	COG0426_K12264
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Nitric_oxide_reductase_activity	F3MR_02_R025_Anaerobic_nitric_oxide_NADH:flavorubredoxin_reductase_norW	COG0446_K12265
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Nitric_oxide_reductase_activity	F3MR_02_R025_Nitric_oxide_reductase_subunit_B_norB	COG3256_K04561
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R022_Zinc-containing_NADPH_quinone_reductase_qor	COG0604_K00344
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R023_NADPH-dependent_quinone_reductase_nqo	COG2249_K00355
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R024_FMN_dependent_NADH:quinone_azoreductase_azoR	COG1182_K01118
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R048_Electron_transfer_flavoprotein-ubiquinone_oxidoreductase_subunitA_fixB	COG2086_K03521_*
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R048_Electron_transfer_flavoprotein-ubiquinone_oxidoreductase_subunitB_fixB	COG2025_K03522_*
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R048_Electron_transfer_flavoprotein-ubiquinone_oxidoreductase_subunitC_fixC	COG0644_K00313_*
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Quinone_reductase_activity	F3MR_02_R050_NADPH-dependent_menaquinone_reductase_qorB	COG0702_K19267
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Thioredoxin_reductase_activity	F3MR_02_R012_Thioredoxin_trxA1	COG3118_K03671
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Thioredoxin_reductase_activity	F3MR_02_R013_Thioredoxin_trxA2	COG0526_K03671
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Thioredoxin_reductase_activity	F3MR_02_R014_Thioredoxin_trxC	COG3118_K03672
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Thioredoxin_reductase_activity	F3MR_02_R015_Thioredoxin_dsbE	COG0526_K02199
F3MR_redox	F3MR_02_NADH_redox_balance	F3MR_02_Thioredoxin_reductase_activity	F3MR_02_R016_Thioredoxin_reductase_trxB	COG0492_K00384
F3MR_redox	F3MR_03_glutathione-glutaredoxin_redox_balance	F3MR_03_glutathione-glutaredoxin_redox_reaction	F3MR_03_R026_Glutaredoxin_grxA	COG0695_K03674
F3MR_redox	F3MR_03_glutathione-glutaredoxin_redox_balance	F3MR_03_glutathione-glutaredoxin_redox_reaction	F3MR_03_R027_Glutaredoxin_grxC	COG0695_K03676
F3MR_redox	F3MR_03_glutathione-glutaredoxin_redox_balance	F3MR_03_glutathione-glutaredoxin_redox_reaction	F3MR_03_R028_NrdH_glutaredoxin-like_protein_nrdH	COG0695_K06191
F3MR_redox	F3MR_03_glutathione-glutaredoxin_redox_balance	F3MR_03_glutathione-glutaredoxin_redox_reaction	F3MR_03_R029_Glutaredoxin-coupled_arsenate_reductase_arsC	COG1393_K00537
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cbb3-type_cytochrome_oxidase	F3MR_04_R034_Cbb3-type_cytochrome_c_oxidase_subunit_iV_CcoQ	COG4736
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cbb3-type_cytochrome_oxidase	F3MR_04_R034_Cbb3-type_cytochrome_c_oxidase_subunit_I_CcoN	COG3278_K00404
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cbb3-type_cytochrome_oxidase	F3MR_04_R034_Cbb3-type_cytochrome_c_oxidase_subunit_II_CcoO	COG2993_K00405
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cbb3-type_cytochrome_oxidase	F3MR_04_R034_Cbb3-type_cytochrome_c_oxidase_subunit_III_CcoP	COG2010_K00406
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cbb3-type_cytochrome_oxidase	F3MR_04_R034_Cbb3-type_cytochrome_oxidase_maturation_protein_CcoS	COG3197
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_aa3-600_quinol_oxidase	F3MR_04_R035_Cytochrome_aa3-600_quinol_oxidase_subunit_I_qoxB	COG0843_K02827
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_aa3-600_quinol_oxidase	F3MR_04_R035_Cytochrome_aa3-600_quinol_oxidase_subunit_II_qoxA	COG1622_K02826
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_aa3-600_quinol_oxidase	F3MR_04_R035_Cytochrome_aa3-600_quinol_oxidase_subunit_III_qoxC	COG1845_K02828
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_aa3-600_quinol_oxidase	F3MR_04_R035_Cytochrome_aa3-600_quinol_oxidase_subunit_IV_qoxD	COG3125_K02829
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bd_ubiquinol_oxidase	F3MR_04_R036_Cytochrome_bb_ubiquinol_oxidase_subunit_I_cydA	COG1271_K00425
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bd_ubiquinol_oxidase	F3MR_04_R036_Cytochrome_bb_ubiquinol_oxidase_subunit_II_cydB	COG1294_K00426
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bd_ubiquinol_oxidase	F3MR_04_R036_Cytochrome_bd_ABC_membrane_transporter_ATP-binding_protein_cydC	COG4987_K16012
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bd_ubiquinol_oxidase	F3MR_04_R036_Cytochrome_bd_ABC_membrane_transporter_ATP-binding_protein_cydD	COG4988_K16013
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bo_ubiquinol_oxidase	F3MR_04_R033_Cytochrome_o_ubiquinol_oxidase_subunit_I_cyoB	COG0843_K02298
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bo_ubiquinol_oxidase	F3MR_04_R033_Cytochrome_o_ubiquinol_oxidase_subunit_II_cyoA	COG1622_K02297
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bo_ubiquinol_oxidase	F3MR_04_R033_Cytochrome_o_ubiquinol_oxidase_subunit_III_cyoC	COG1845_K02276
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_bo_ubiquinol_oxidase	F3MR_04_R033_Cytochrome_o_ubiquinol_oxidase_subunit_IV_cyoD	COG3125_K02300
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Cytochrome_c_oxidase	F3MR_04_R051_Cytochrome_c_peroxidase_ccp	COG1858_K00428
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_A_nqrA	COG1726_K00346
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_B_nqrB	COG1805_K00347
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_C_nqrC	COG2869_K00348
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_D_nqrD	COG1347_K00349
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_E_nqrE	COG2209_K00350
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Na+-translocating_NADH-quinone_reductase	F3MR_04_R032_Na+-translocating_NADH-quinone_reductase_subunit_F_nqrF	COG2871_K00351
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH:ubiquinone_oxidoreductase_chain_E_nuoE	COG1905_K00334
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH:ubiquinone_oxidoreductase_membrane_subunit_A_nuoA	COG0838_K00330
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH:ubiquinone_oxidoreductase_membrane_subunit_L_nuoL	COG1009_K00341
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH:ubiquinone_oxidoreductase_membrane_subunit_M_nuoM	COG1008_K00342
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH:ubiquinone_oxidoreductase_membrane_subunit_N_nuoN	COG1007_K00343
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_B_nuoB	COG0377_K00331
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_CD_nuoCD	COG0649_K13378
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_F_nuoF	COG1894_K00335
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_G_nuoG	COG1034_K00336
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_H_nuoH	COG1005_K00337
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_I_nuoI	COG1143_K00338
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_J_nuoJ	COG0839_K00339
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_I	F3MR_04_R031_NADH_dehydrogenase_I_chain_K_nuoK	COG0713_K00340
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_NADH_dehydrogenase_II	F3MR_04_R030_NADH_dehydrogenase_II_ndh	COG1252_K03885
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Ubiquinol-cytochrome_c_reductase	F3MR_04_R037_Ubiquinol-cytochrome_c_reductase_iron-sulfur_subunit_petA	COG0723_K00411
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Ubiquinol-cytochrome_c_reductase	F3MR_04_R037_Ubiquinol-cytochrome_c_reductase_subunit_b_petB	COG1290_K00412
F3MR_redox	F3MR_04_respiratory_chain	F3MR_04_Ubiquinol-cytochrome_c_reductase	F3MR_04_R037_Ubiquinol-cytochrome_c_reductase_subunit_c1_petC	COG2857_K00413
F3MR_redox	F3MR_05_formate_respiration	F3MR_05_Formate_dehydrogenase-O	F3MR_05_R038_Formate_dehydrogenase-O_cytochrome_B556_gamma_subunit_nitrate-inducible_fdoI	COG2864_K00127
F3MR_redox	F3MR_05_formate_respiration	F3MR_05_Formate_dehydrogenase-O	F3MR_05_R038_Formate_dehydrogenase-O_Fe-S_beta_subunit_nitrate-inducible_fdoH	COG0437_K00124
F3MR_redox	F3MR_05_formate_respiration	F3MR_05_Formate_dehydrogenase-O	F3MR_05_R038_Formate_dehydrogenase-O_formation_protein_fdoE	COG3058_K02380
F3MR_redox	F3MR_05_formate_respiration	F3MR_05_Formate_dehydrogenase-O	F3MR_05_R038_Formate_dehydrogenase-O_major_subunit_fdoG	COG0243_K00123
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Formate-dependent_nitrite_reductase_4Fe4S_subunit_nrfC	COG0437_K00184
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Formate-dependent_nitrite_reductase_cytochrome_c-type_biogenesis_protein_nrfE	COG1138_K04016
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Formate-dependent_nitrite_reductase_cytochrome_c-type_biogenesis_protein_nrfG	COG4235_K02200
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Formate-dependent_nitrite_reductase_heme_lyase_subunit_nrfF	COG3088_K02200
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Nitrite_reductase_cytochrome_c_subunit_D_nrfD	COG5557_K08359
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Nitrite_reductase_formate-dependent_cytochrome_c_nrfA_	COG3303_K03385
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_Formate-dependent_nitrite_reductase	F3MR_06_R040_Nitrite_reductase_formate-dependent_penta-heme_cytochrome_c_nrfB	COG3303_K04013
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_NADPH-dependent_nitrite_reductase	F3MR_06_R039_NADPH-dependent_nitrite_reductase_large_subunit_nirB	COG1251_K00362
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_NADPH-dependent_nitrite_reductase	F3MR_06_R039_NADPH-dependent_nitrite_reductase_small_subunit_nirD	COG2146_K00363
F3MR_redox	F3MR_06_nitrite_reduction	F3MR_06_NADPH-dependent_nitrite_reductase	F3MR_06_R039_Nitrite_transporter_nirC	COG2116_K02598
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Cytochome_dependent_nitrate_reductase	F3MR_07_R042_Assembly_protein_for_periplasmic_nitrate_reductase_napD_	COG3062_K02570
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Cytochome_dependent_nitrate_reductase	F3MR_07_R042_Nitrate_reductase_membrane-bound_tetraheme_cytochrome_c_subunit_NapC	COG3005_K02569
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Cytochome_dependent_nitrate_reductase	F3MR_07_R042_Nitrate_reductase_periplasmic_large_subunit_napA	COG0243_K02567
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Cytochome_dependent_nitrate_reductase	F3MR_07_R042_Nitrate_reductase_small_cytochrome_C550_subunit_periplasmic_napB_	COG3043_K02568
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_NADPH-dependent_nitrate_reductase	F3MR_07_R041_NADPH-dependent_nitrate_reductase_large_subunit_nasA	COG0243_K00372
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Quinol:nitrate_reductase_1	F3MR_07_R043_Molybdenum-cofactor-assembly_chaperone_subunit_delta_subunit_of_quinol:nitrate_reductase_1_narJ	COG2180_K00373
F3MR_redox	F3MR_07_nitrate_reduction	F3MR_07_Quinol:nitrate_reductase_1	F3MR_07_R043_Quinol:nitrate_reductase_1_alpha_subunit_narG	COG5013_K00370
